SeriesID,RegionCode,2019,State,Region
MHICILBMO29093A052NCEN,29093,34906,MO,Iron County
MHICILBUT49021A052NCEN,49021,53015,UT,Iron County
MHICILBWI55051A052NCEN,55051,44682,WI,Iron County
MHICILBIL17075A052NCEN,17075,47455,IL,Iroquois County
MHICILBGA13155A052NCEN,13155,37301,GA,Irwin County
MHICILBMI26073A052NCEN,26073,43514,MI,Isabella County
MHICILBMN27059A052NCEN,27059,72263,MN,Isanti County
MHICILBWA53029A052NCEN,53029,68544,WA,Island County
MHICILBVA51093A052NCEN,51093,72551,VA,Isle of Wight County
MHICILBMS28055A052NCEN,28055,27091,MS,Issaquena County
MHICILBMN27061A052NCEN,27061,53944,MN,Itasca County
MHICILBMS28057A052NCEN,28057,44310,MS,Itawamba County
MHICILBAR05065A052NCEN,5065,35642,AR,Izard County
MHICILBTX48237A052NCEN,48237,49370,TX,Jack County
MHICILBTN47087A052NCEN,47087,37974,TN,Jackson County
MHICILBTX48239A052NCEN,48239,49782,TX,Jackson County
MHICILBOH39079A052NCEN,39079,45923,OH,Jackson County
MHICILBSD46071A052NCEN,46071,33575,SD,Jackson County
MHICILBWV54035A052NCEN,54035,44621,WV,Jackson County
MHICILBIA19097A052NCEN,19097,51866,IA,Jackson County
MHICILBKY21109A052NCEN,21109,30944,KY,Jackson County
MHICILBOR41029A052NCEN,41029,53310,OR,Jackson County
MHICILBLA22049A052NCEN,22049,38300,LA,Jackson Parish
MHICILBGA13157A052NCEN,13157,60480,GA,Jackson County
MHICILBIN18071A052NCEN,18071,53580,IN,Jackson County
MHICILBMN27063A052NCEN,27063,52125,MN,Jackson County
MHICILBCO08057A052NCEN,8057,47121,CO,Jackson County
MHICILBIL17077A052NCEN,17077,33809,IL,Jackson County
MHICILBNC37099A052NCEN,37099,43080,NC,Jackson County
MHICILBAL01071A052NCEN,1071,40684,AL,Jackson County
MHICILBOK40065A052NCEN,40065,43131,OK,Jackson County
MHICILBMO29095A052NCEN,29095,56203,MO,Jackson County
MHICILBMS28059A052NCEN,28059,49785,MS,Jackson County
MHICILBKS20085A052NCEN,20085,56807,KS,Jackson County
MHICILBMI26075A052NCEN,26075,52253,MI,Jackson County
MHICILBWI55053A052NCEN,55053,52499,WI,Jackson County
MHICILBAR05067A052NCEN,5067,34323,AR,Jackson County
MHICILBFL12063A052NCEN,12063,36572,FL,Jackson County
MHICILBVA51095A052NCEN,51095,86782,VA,James City County
MHICILBSC45053A052NCEN,45053,46302,SC,Jasper County
MHICILBIN18073A052NCEN,18073,59296,IN,Jasper County
MHICILBMS28061A052NCEN,28061,36230,MS,Jasper County
MHICILBIL17079A052NCEN,17079,53375,IL,Jasper County
MHICILBTX48241A052NCEN,48241,41937,TX,Jasper County
MHICILBMO29097A052NCEN,29097,42956,MO,Jasper County
MHICILBGA13159A052NCEN,13159,52735,GA,Jasper County
MHICILBIA19099A052NCEN,19099,63416,IA,Jasper County
MHICILBIN18075A052NCEN,18075,44281,IN,Jay County
MHICILBTX48243A052NCEN,48243,46950,TX,Jeff Davis County
MHICILBGA13161A052NCEN,13161,35791,GA,Jeff Davis County
MHICILBWI55055A052NCEN,55055,66314,WI,Jefferson County
MHICILBMT30043A052NCEN,30043,64074,MT,Jefferson County
MHICILBAR05069A052NCEN,5069,37392,AR,Jefferson County
MHICILBFL12065A052NCEN,12065,41699,FL,Jefferson County
MHICILBTX48245A052NCEN,48245,52457,TX,Jefferson County
MHICILBOK40067A052NCEN,40067,35457,OK,Jefferson County
MHICILBKS20087A052NCEN,20087,61100,KS,Jefferson County
MHICILBIN18077A052NCEN,18077,48262,IN,Jefferson County
MHICILBMS28063A052NCEN,28063,27121,MS,Jefferson County
MHICILBLA22051A052NCEN,22051,53931,LA,Jefferson Parish
MHICILBIL17081A052NCEN,17081,46643,IL,Jefferson County
MHICILBNY36045A052NCEN,36045,51006,NY,Jefferson County
MHICILBID16051A052NCEN,16051,57690,ID,Jefferson County
MHICILBAL01073A052NCEN,1073,51853,AL,Jefferson County
MHICILBWA53031A052NCEN,53031,54448,WA,Jefferson County
MHICILBMO29099A052NCEN,29099,64756,MO,Jefferson County
MHICILBCO08059A052NCEN,8059,86874,CO,Jefferson County
MHICILBIA19101A052NCEN,19101,46451,IA,Jefferson County
MHICILBPA42065A052NCEN,42065,47940,PA,Jefferson County
MHICILBWV54037A052NCEN,54037,69987,WV,Jefferson County
MHICILBKY21111A052NCEN,21111,56972,KY,Jefferson County
MHICILBNE31095A052NCEN,31095,51882,NE,Jefferson County
MHICILBTN47089A052NCEN,47089,46235,TN,Jefferson County
MHICILBOH39081A052NCEN,39081,43993,OH,Jefferson County
MHICILBGA13163A052NCEN,13163,31708,GA,Jefferson County
MHICILBOR41031A052NCEN,41031,48328,OR,Jefferson County
MHICILBMS28065A052NCEN,28065,29020,MS,Jefferson Davis County
MHICILBLA22053A052NCEN,22053,42199,LA,Jefferson Davis Parish
MHICILBGA13165A052NCEN,13165,29129,GA,Jenkins County
MHICILBIN18079A052NCEN,18079,49614,IN,Jennings County
MHICILBSD46073A052NCEN,46073,45883,SD,Jerauld County
MHICILBID16053A052NCEN,16053,50746,ID,Jerome County
MHICILBIL17083A052NCEN,17083,56620,IL,Jersey County
MHICILBKY21113A052NCEN,21113,58522,KY,Jessamine County
MHICILBKS20089A052NCEN,20089,41076,KS,Jewell County
MHICILBTX48247A052NCEN,48247,34147,TX,Jim Hogg County
MHICILBTX48249A052NCEN,48249,39446,TX,Jim Wells County
MHICILBIL17085A052NCEN,17085,56584,IL,Jo Daviess County
MHICILBMO29101A052NCEN,29101,54152,MO,Johnson County
MHICILBWY56019A052NCEN,56019,52159,WY,Johnson County
MHICILBTN47091A052NCEN,47091,36247,TN,Johnson County
MHICILBKY21115A052NCEN,21115,27852,KY,Johnson County
MHICILBKS20091A052NCEN,20091,90111,KS,Johnson County
MHICILBGA13167A052NCEN,13167,33823,GA,Johnson County
MHICILBNE31097A052NCEN,31097,48685,NE,Johnson County
MHICILBIL17087A052NCEN,17087,48931,IL,Johnson County
MHICILBIA19103A052NCEN,19103,62116,IA,Johnson County
MHICILBIN18081A052NCEN,18081,69914,IN,Johnson County
MHICILBAR05071A052NCEN,5071,36036,AR,Johnson County
MHICILBTX48251A052NCEN,48251,62830,TX,Johnson County
MHICILBOK40069A052NCEN,40069,37251,OK,Johnston County
MHICILBNC37101A052NCEN,37101,57741,NC,Johnston County
MHICILBTX48253A052NCEN,48253,46806,TX,Jones County
MHICILBGA13169A052NCEN,13169,53642,GA,Jones County
MHICILBSD46075A052NCEN,46075,46765,SD,Jones County
MHICILBMS28067A052NCEN,28067,37276,MS,Jones County
MHICILBIA19105A052NCEN,19105,57646,IA,Jones County
MHICILBNC37103A052NCEN,37103,41659,NC,Jones County
MHICILBOR41033A052NCEN,41033,43591,OR,Josephine County
MHICILBUT49023A052NCEN,49023,58244,UT,Juab County
MHICILBMT30045A052NCEN,30045,43709,MT,Judith Basin County
MHICILBAK02110A052NCEN,2110,79326,AK,Juneau Cty&Bor
MHICILBWI55057A052NCEN,55057,52432,WI,Juneau County
MHICILBPA42067A052NCEN,42067,53598,PA,Juniata County
MHICILBMI26077A052NCEN,26077,54920,MI,Kalamazoo County
MHICILBMI26079A052NCEN,26079,43736,MI,Kalkaska County
MHICILBMN27065A052NCEN,27065,59781,MN,Kanabec County
MHICILBWV54039A052NCEN,54039,44956,WV,Kanawha County
MHICILBMN27067A052NCEN,27067,60047,MN,Kandiyohi County
MHICILBIL17089A052NCEN,17089,81395,IL,Kane County
MHICILBUT49025A052NCEN,49025,49436,UT,Kane County
MHICILBIL17091A052NCEN,17091,55977,IL,Kankakee County
MHICILBTX48255A052NCEN,48255,48542,TX,Karnes County
MHICILBHI15007A052NCEN,15007,66456,HI,Kauai County
MHICILBTX48257A052NCEN,48257,70239,TX,Kaufman County
MHICILBOK40071A052NCEN,40071,45138,OK,Kay County
MHICILBNE31099A052NCEN,31099,56953,NE,Kearney County
MHICILBKS20093A052NCEN,20093,59151,KS,Kearny County
MHICILBNE31101A052NCEN,31101,46187,NE,Keith County
MHICILBMS28069A052NCEN,28069,29405,MS,Kemper County
MHICILBAK02122A052NCEN,2122,61859,AK,Kenai Peninsula Borough
MHICILBTX48259A052NCEN,48259,84077,TX,Kendall County
MHICILBIL17093A052NCEN,17093,98222,IL,Kendall County
MHICILBTX48261A052NCEN,48261,40367,TX,Kenedy County
MHICILBME23011A052NCEN,23011,52235,ME,Kennebec County
MHICILBWI55059A052NCEN,55059,62156,WI,Kenosha County
MHICILBTX48263A052NCEN,48263,46212,TX,Kent County
MHICILBDE10001A052NCEN,10001,54196,DE,Kent County
MHICILBMI26081A052NCEN,26081,64720,MI,Kent County
MHICILBMD24029A052NCEN,24029,58760,MD,Kent County
MHICILBRI44003A052NCEN,44003,71066,RI,Kent County
MHICILBKY21117A052NCEN,21117,64102,KY,Kenton County
MHICILBIA19107A052NCEN,19107,50078,IA,Keokuk County
MHICILBCA06029A052NCEN,6029,51116,CA,Kern County
MHICILBTX48265A052NCEN,48265,53149,TX,Kerr County
MHICILBSC45055A052NCEN,45055,50832,SC,Kershaw County
MHICILBAK02130A052NCEN,2130,68807,AK,Ketchikan Gateway Borough
MHICILBWI55061A052NCEN,55061,61229,WI,Kewaunee County
MHICILBMI26083A052NCEN,26083,42703,MI,Keweenaw County
MHICILBNE31103A052NCEN,31103,40348,NE,Keya Paha County
MHICILBND38043A052NCEN,38043,45156,ND,Kidder County
MHICILBNE31105A052NCEN,31105,46890,NE,Kimball County
MHICILBTX48267A052NCEN,48267,39298,TX,Kimble County
MHICILBTX48269A052NCEN,48269,62407,TX,King County
MHICILBWA53033A052NCEN,53033,100308,WA,King County
MHICILBVA51099A052NCEN,51099,78114,VA,King George County
MHICILBVA51101A052NCEN,51101,64455,VA,King William County
MHICILBVA51097A052NCEN,51097,47580,VA,King and Queen County
MHICILBOK40073A052NCEN,40073,61271,OK,Kingfisher County
MHICILBKS20095A052NCEN,20095,50348,KS,Kingman County
MHICILBNY36047A052NCEN,36047,65468,NY,Kings County
MHICILBCA06031A052NCEN,6031,53359,CA,Kings County
MHICILBSD46077A052NCEN,46077,56302,SD,Kingsbury County
MHICILBTX48271A052NCEN,48271,41203,TX,Kinney County
MHICILBCO08061A052NCEN,8061,41901,CO,Kiowa County
MHICILBOK40075A052NCEN,40075,35106,OK,Kiowa County
MHICILBKS20097A052NCEN,20097,43718,KS,Kiowa County
MHICILBCO08063A052NCEN,8063,39113,CO,Kit Carson County
MHICILBWA53035A052NCEN,53035,75699,WA,Kitsap County
MHICILBWA53037A052NCEN,53037,53435,WA,Kittitas County
MHICILBMN27069A052NCEN,27069,57574,MN,Kittson County
MHICILBOR41035A052NCEN,41035,49412,OR,Klamath County
MHICILBTX48273A052NCEN,48273,41767,TX,Kleberg County
MHICILBWA53039A052NCEN,53039,53710,WA,Klickitat County
MHICILBKY21119A052NCEN,21119,28637,KY,Knott County
MHICILBOH39083A052NCEN,39083,54129,OH,Knox County
MHICILBTN47093A052NCEN,47093,57981,TN,Knox County
MHICILBNE31107A052NCEN,31107,49585,NE,Knox County
MHICILBKY21121A052NCEN,21121,28227,KY,Knox County
MHICILBMO29103A052NCEN,29103,37006,MO,Knox County
MHICILBIN18083A052NCEN,18083,43833,IN,Knox County
MHICILBTX48275A052NCEN,48275,36039,TX,Knox County
MHICILBIL17095A052NCEN,17095,38925,IL,Knox County
MHICILBME23013A052NCEN,23013,51140,ME,Knox County
MHICILBAK02150A052NCEN,2150,71610,AK,Kodiak Island Borough
MHICILBMN27071A052NCEN,27071,47261,MN,Koochiching County
MHICILBID16055A052NCEN,16055,59110,ID,Kootenai County
MHICILBIN18085A052NCEN,18085,60511,IN,Kosciusko County
MHICILBIA19109A052NCEN,19109,54209,IA,Kossuth County
MHICILBWI55063A052NCEN,55063,56048,WI,La Crosse County
MHICILBAZ04012A052NCEN,4012,35317,AZ,La Paz County
MHICILBCO08067A052NCEN,8067,74460,CO,La Plata County
MHICILBLA22059A052NCEN,22059,45556,LA,La Salle Parish
MHICILBTX48283A052NCEN,48283,36511,TX,La Salle County
MHICILBIN18087A052NCEN,18087,66180,IN,LaGrange County
MHICILBND38045A052NCEN,38045,50877,ND,LaMoure County
MHICILBIN18091A052NCEN,18091,52620,IN,LaPorte County
MHICILBIL17099A052NCEN,17099,56326,IL,LaSalle County
MHICILBKS20099A052NCEN,20099,39461,KS,Labette County
MHICILBMN27073A052NCEN,27073,52453,MN,Lac qui Parle County
MHICILBPA42069A052NCEN,42069,50769,PA,Lackawanna County
MHICILBMO29105A052NCEN,29105,39967,MO,Laclede County
MHICILBFL12067A052NCEN,12067,40101,FL,Lafayette County
MHICILBMS28071A052NCEN,28071,49301,MS,Lafayette County
MHICILBMO29107A052NCEN,29107,57610,MO,Lafayette County
MHICILBAR05073A052NCEN,5073,32633,AR,Lafayette County
MHICILBWI55065A052NCEN,55065,54499,WI,Lafayette County
MHICILBLA22055A052NCEN,22055,56498,LA,Lafayette Parish
MHICILBLA22057A052NCEN,22057,49381,LA,Lafourche Parish
MHICILBCO08065A052NCEN,8065,50318,CO,Lake County
MHICILBIL17097A052NCEN,17097,89588,IL,Lake County
MHICILBOR41037A052NCEN,41037,42831,OR,Lake County
MHICILBCA06033A052NCEN,6033,43418,CA,Lake County
MHICILBTN47095A052NCEN,47095,31369,TN,Lake County
MHICILBOH39085A052NCEN,39085,61297,OH,Lake County
MHICILBMI26085A052NCEN,26085,34086,MI,Lake County
MHICILBFL12069A052NCEN,12069,54674,FL,Lake County
MHICILBMN27075A052NCEN,27075,54882,MN,Lake County
MHICILBSD46079A052NCEN,46079,56773,SD,Lake County
MHICILBMT30047A052NCEN,30047,45287,MT,Lake County
MHICILBIN18089A052NCEN,18089,54984,IN,Lake County
MHICILBAK02164A052NCEN,2164,45581,AK,Lake and Peninsula Borough
MHICILBMN27077A052NCEN,27077,49537,MN,Lake of the Woods County
MHICILBAL01075A052NCEN,1075,37685,AL,Lamar County
MHICILBMS28073A052NCEN,28073,56898,MS,Lamar County
MHICILBTX48277A052NCEN,48277,42519,TX,Lamar County
MHICILBGA13171A052NCEN,13171,52709,GA,Lamar County
MHICILBTX48279A052NCEN,48279,38289,TX,Lamb County
MHICILBVT50015A052NCEN,50015,54153,VT,Lamoille County
MHICILBTX48281A052NCEN,48281,52252,TX,Lampasas County
MHICILBPA42071A052NCEN,42071,65204,PA,Lancaster County
MHICILBNE31109A052NCEN,31109,59725,NE,Lancaster County
MHICILBVA51103A052NCEN,51103,49245,VA,Lancaster County
MHICILBSC45057A052NCEN,45057,59394,SC,Lancaster County
MHICILBNV32015A052NCEN,32015,71312,NV,Lander County
MHICILBOR41039A052NCEN,41039,54980,OR,Lane County
MHICILBKS20101A052NCEN,20101,52848,KS,Lane County
MHICILBWI55067A052NCEN,55067,44248,WI,Langlade County
MHICILBGA13173A052NCEN,13173,37434,GA,Lanier County
MHICILBMI26087A052NCEN,26087,63246,MI,Lapeer County
MHICILBWY56021A052NCEN,56021,65845,WY,Laramie County
MHICILBCO08069A052NCEN,8069,72643,CO,Larimer County
MHICILBKY21123A052NCEN,21123,44585,KY,Larue County
MHICILBCO08071A052NCEN,8071,38689,CO,Las Animas County
MHICILBCA06035A052NCEN,6035,49328,CA,Lassen County
MHICILBID16057A052NCEN,16057,50845,ID,Latah County
MHICILBOK40077A052NCEN,40077,38120,OK,Latimer County
MHICILBAL01077A052NCEN,1077,44262,AL,Lauderdale County
MHICILBMS28075A052NCEN,28075,37272,MS,Lauderdale County
MHICILBTN47097A052NCEN,47097,40665,TN,Lauderdale County
MHICILBKY21125A052NCEN,21125,39525,KY,Laurel County
MHICILBSC45059A052NCEN,45059,42863,SC,Laurens County
MHICILBGA13175A052NCEN,13175,38715,GA,Laurens County
MHICILBTX48285A052NCEN,48285,48049,TX,Lavaca County
MHICILBIL17101A052NCEN,17101,41581,IL,Lawrence County
MHICILBTN47099A052NCEN,47099,40363,TN,Lawrence County
MHICILBAL01079A052NCEN,1079,42663,AL,Lawrence County
MHICILBIN18093A052NCEN,18093,52188,IN,Lawrence County
MHICILBMO29109A052NCEN,29109,42065,MO,Lawrence County
MHICILBAR05075A052NCEN,5075,35840,AR,Lawrence County
MHICILBMS28077A052NCEN,28077,38479,MS,Lawrence County
MHICILBOH39087A052NCEN,39087,41950,OH,Lawrence County
MHICILBPA42073A052NCEN,42073,47574,PA,Lawrence County
MHICILBKY21127A052NCEN,21127,33548,KY,Lawrence County
MHICILBSD46081A052NCEN,46081,49386,SD,Lawrence County
MHICILBOK40079A052NCEN,40079,39208,OK,Le Flore County
MHICILBMN27079A052NCEN,27079,69198,MN,Le Sueur County
MHICILBNM35025A052NCEN,35025,57643,NM,Lea County
MHICILBMS28079A052NCEN,28079,36385,MS,Leake County
MHICILBKS20103A052NCEN,20103,70477,KS,Leavenworth County
MHICILBPA42075A052NCEN,42075,57827,PA,Lebanon County
MHICILBAR05077A052NCEN,5077,27387,AR,Lee County
MHICILBMS28081A052NCEN,28081,46248,MS,Lee County
MHICILBKY21129A052NCEN,21129,27323,KY,Lee County
MHICILBTX48287A052NCEN,48287,52301,TX,Lee County
MHICILBFL12071A052NCEN,12071,60479,FL,Lee County
MHICILBIL17103A052NCEN,17103,52251,IL,Lee County
MHICILBAL01081A052NCEN,1081,49432,AL,Lee County
MHICILBVA51105A052NCEN,51105,31758,VA,Lee County
MHICILBGA13177A052NCEN,13177,64046,GA,Lee County
MHICILBIA19111A052NCEN,19111,45547,IA,Lee County
MHICILBNC37105A052NCEN,37105,47652,NC,Lee County
MHICILBSC45061A052NCEN,45061,33506,SC,Lee County
MHICILBMI26089A052NCEN,26089,66063,MI,Leelanau County
MHICILBMS28083A052NCEN,28083,26698,MS,Leflore County
MHICILBPA42077A052NCEN,42077,62421,PA,Lehigh County
MHICILBID16059A052NCEN,16059,40718,ID,Lemhi County
MHICILBMI26091A052NCEN,26091,51713,MI,Lenawee County
MHICILBNC37107A052NCEN,37107,36541,NC,Lenoir County
MHICILBFL12073A052NCEN,12073,52980,FL,Leon County
MHICILBTX48289A052NCEN,48289,44486,TX,Leon County
MHICILBKY21131A052NCEN,21131,28329,KY,Leslie County
MHICILBKY21133A052NCEN,21133,28802,KY,Letcher County
MHICILBFL12075A052NCEN,12075,37595,FL,Levy County
MHICILBWA53041A052NCEN,53041,55338,WA,Lewis County
MHICILBID16061A052NCEN,16061,40099,ID,Lewis County
MHICILBKY21135A052NCEN,21135,33045,KY,Lewis County
MHICILBMO29111A052NCEN,29111,36655,MO,Lewis County
MHICILBNY36049A052NCEN,36049,53276,NY,Lewis County
MHICILBWV54041A052NCEN,54041,41590,WV,Lewis County
MHICILBTN47101A052NCEN,47101,40613,TN,Lewis County
MHICILBMT30049A052NCEN,30049,60264,MT,Lewis and Clark County
MHICILBVA51678A052NCEN,51678,48194,VA,Lexington City
MHICILBSC45063A052NCEN,45063,59537,SC,Lexington County
MHICILBGA13179A052NCEN,13179,47872,GA,Liberty County
MHICILBTX48291A052NCEN,48291,48506,TX,Liberty County
MHICILBMT30051A052NCEN,30051,37512,MT,Liberty County
MHICILBFL12077A052NCEN,12077,38976,FL,Liberty County
MHICILBOH39089A052NCEN,39089,62420,OH,Licking County
MHICILBTX48293A052NCEN,48293,39792,TX,Limestone County
MHICILBAL01083A052NCEN,1083,59222,AL,Limestone County
MHICILBTN47103A052NCEN,47103,49896,TN,Lincoln County
MHICILBOR41041A052NCEN,41041,49814,OR,Lincoln County
MHICILBNV32017A052NCEN,32017,52130,NV,Lincoln County
MHICILBOK40081A052NCEN,40081,46784,OK,Lincoln County
MHICILBNC37109A052NCEN,37109,66732,NC,Lincoln County
MHICILBSD46083A052NCEN,46083,78830,SD,Lincoln County
MHICILBNE31111A052NCEN,31111,54990,NE,Lincoln County
MHICILBNM35027A052NCEN,35027,41579,NM,Lincoln County
MHICILBWI55069A052NCEN,55069,55939,WI,Lincoln County
MHICILBGA13181A052NCEN,13181,40020,GA,Lincoln County
MHICILBID16063A052NCEN,16063,44897,ID,Lincoln County
MHICILBWY56023A052NCEN,56023,68121,WY,Lincoln County
MHICILBCO08073A052NCEN,8073,37972,CO,Lincoln County
MHICILBWA53043A052NCEN,53043,56115,WA,Lincoln County
MHICILBME23015A052NCEN,23015,53166,ME,Lincoln County
MHICILBMT30053A052NCEN,30053,38705,MT,Lincoln County
MHICILBMO29113A052NCEN,29113,63735,MO,Lincoln County
MHICILBMS28085A052NCEN,28085,39835,MS,Lincoln County
MHICILBAR05079A052NCEN,5079,39749,AR,Lincoln County
MHICILBKS20105A052NCEN,20105,42333,KS,Lincoln County
MHICILBMN27081A052NCEN,27081,48997,MN,Lincoln County
MHICILBKY21137A052NCEN,21137,38706,KY,Lincoln County
MHICILBLA22061A052NCEN,22061,36757,LA,Lincoln Parish
MHICILBWV54043A052NCEN,54043,39511,WV,Lincoln County
MHICILBKS20107A052NCEN,20107,59435,KS,Linn County
MHICILBMO29115A052NCEN,29115,41770,MO,Linn County
MHICILBIA19113A052NCEN,19113,61211,IA,Linn County
MHICILBOR41043A052NCEN,41043,58401,OR,Linn County
MHICILBTX48295A052NCEN,48295,58143,TX,Lipscomb County
MHICILBCT09005A052NCEN,9005,77226,CT,Litchfield County
MHICILBAR05081A052NCEN,5081,38564,AR,Little River County
MHICILBTX48297A052NCEN,48297,47684,TX,Live Oak County
MHICILBMO29117A052NCEN,29117,44058,MO,Livingston County
MHICILBKY21139A052NCEN,21139,45215,KY,Livingston County
MHICILBNY36051A052NCEN,36051,56316,NY,Livingston County
MHICILBMI26093A052NCEN,26093,83454,MI,Livingston County
MHICILBIL17105A052NCEN,17105,49928,IL,Livingston County
MHICILBLA22063A052NCEN,22063,58525,LA,Livingston Parish
MHICILBTX48299A052NCEN,48299,49887,TX,Llano County
MHICILBAR05083A052NCEN,5083,39095,AR,Logan County
MHICILBOK40083A052NCEN,40083,60849,OK,Logan County
MHICILBOH39091A052NCEN,39091,55391,OH,Logan County
MHICILBNE31113A052NCEN,31113,46631,NE,Logan County
MHICILBIL17107A052NCEN,17107,49030,IL,Logan County
MHICILBND38047A052NCEN,38047,45622,ND,Logan County
MHICILBKY21141A052NCEN,21141,43643,KY,Logan County
MHICILBKS20109A052NCEN,20109,47115,KS,Logan County
MHICILBWV54045A052NCEN,54045,34487,WV,Logan County
MHICILBCO08075A052NCEN,8075,52757,CO,Logan County
MHICILBGA13183A052NCEN,13183,47108,GA,Long County
MHICILBAR05085A052NCEN,5085,58036,AR,Lonoke County
MHICILBOH39093A052NCEN,39093,56849,OH,Lorain County
MHICILBNM35028A052NCEN,35028,114301,NM,Los Alamos County
MHICILBCA06037A052NCEN,6037,72077,CA,Los Angeles County
MHICILBTN47105A052NCEN,47105,58702,TN,Loudon County
MHICILBVA51107A052NCEN,51107,147503,VA,Loudoun County
MHICILBIA19115A052NCEN,19115,55045,IA,Louisa County
MHICILBVA51109A052NCEN,51109,57064,VA,Louisa County
MHICILBNE31115A052NCEN,31115,45590,NE,Loup County
MHICILBOK40085A052NCEN,40085,45740,OK,Love County
MHICILBTX48301A052NCEN,48301,77272,TX,Loving County
MHICILBMS28087A052NCEN,28087,45035,MS,Lowndes County
MHICILBGA13185A052NCEN,13185,41801,GA,Lowndes County
MHICILBAL01085A052NCEN,1085,29794,AL,Lowndes County
MHICILBTX48303A052NCEN,48303,52615,TX,Lubbock County
MHICILBIA19117A052NCEN,19117,47505,IA,Lucas County
MHICILBOH39095A052NCEN,39095,47737,OH,Lucas County
MHICILBMI26095A052NCEN,26095,41222,MI,Luce County
MHICILBGA13187A052NCEN,13187,51041,GA,Lumpkin County
MHICILBNM35029A052NCEN,35029,29447,NM,Luna County
MHICILBVA51111A052NCEN,51111,40138,VA,Lunenburg County
MHICILBPA42079A052NCEN,42079,50832,PA,Luzerne County
MHICILBPA42081A052NCEN,42081,49905,PA,Lycoming County
MHICILBSD46085A052NCEN,46085,44569,SD,Lyman County
MHICILBVA51680A052NCEN,51680,46565,VA,Lynchburg City
MHICILBTX48305A052NCEN,48305,40704,TX,Lynn County
MHICILBNV32019A052NCEN,32019,53942,NV,Lyon County
MHICILBMN27083A052NCEN,27083,58921,MN,Lyon County
MHICILBKS20111A052NCEN,20111,45981,KS,Lyon County
MHICILBKY21143A052NCEN,21143,46857,KY,Lyon County
MHICILBIA19119A052NCEN,19119,58883,IA,Lyon County
MHICILBMI26097A052NCEN,26097,40277,MI,Mackinac County
MHICILBMI26099A052NCEN,26099,63251,MI,Macomb County
MHICILBNC37113A052NCEN,37113,41816,NC,Macon County
MHICILBMO29121A052NCEN,29121,41923,MO,Macon County
MHICILBIL17115A052NCEN,17115,48489,IL,Macon County
MHICILBGA13193A052NCEN,13193,30394,GA,Macon County
MHICILBAL01087A052NCEN,1087,30658,AL,Macon County
MHICILBTN47111A052NCEN,47111,39260,TN,Macon County
MHICILBIL17117A052NCEN,17117,49403,IL,Macoupin County
MHICILBCA06039A052NCEN,6039,56926,CA,Madera County
MHICILBLA22065A052NCEN,22065,28724,LA,Madison Parish
MHICILBFL12079A052NCEN,12079,34482,FL,Madison County
MHICILBTX48313A052NCEN,48313,41448,TX,Madison County
MHICILBAR05087A052NCEN,5087,42970,AR,Madison County
MHICILBIL17119A052NCEN,17119,62791,IL,Madison County
MHICILBOH39097A052NCEN,39097,61144,OH,Madison County
MHICILBIN18095A052NCEN,18095,50801,IN,Madison County
MHICILBTN47113A052NCEN,47113,46900,TN,Madison County
MHICILBNY36053A052NCEN,36053,56643,NY,Madison County
MHICILBIA19121A052NCEN,19121,64663,IA,Madison County
MHICILBMS28089A052NCEN,28089,65676,MS,Madison County
MHICILBVA51113A052NCEN,51113,60408,VA,Madison County
MHICILBMT30057A052NCEN,30057,50255,MT,Madison County
MHICILBAL01089A052NCEN,1089,64841,AL,Madison County
MHICILBGA13195A052NCEN,13195,46321,GA,Madison County
MHICILBID16065A052NCEN,16065,40891,ID,Madison County
MHICILBNC37115A052NCEN,37115,45472,NC,Madison County
MHICILBNE31119A052NCEN,31119,53651,NE,Madison County
MHICILBKY21151A052NCEN,21151,47426,KY,Madison County
MHICILBMO29123A052NCEN,29123,39658,MO,Madison County
MHICILBKY21153A052NCEN,21153,28537,KY,Magoffin County
MHICILBIA19123A052NCEN,19123,52930,IA,Mahaska County
MHICILBMN27087A052NCEN,27087,43319,MN,Mahnomen County
MHICILBOH39099A052NCEN,39099,44843,OH,Mahoning County
MHICILBOK40093A052NCEN,40093,53126,OK,Major County
MHICILBOR41045A052NCEN,41045,37682,OR,Malheur County
MHICILBVA51683A052NCEN,51683,77188,VA,Manassas City
MHICILBVA51685A052NCEN,51685,73545,VA,Manassas Park City
MHICILBFL12081A052NCEN,12081,61863,FL,Manatee County
MHICILBMI26101A052NCEN,26101,46760,MI,Manistee County
MHICILBWI55071A052NCEN,55071,57681,WI,Manitowoc County
MHICILBWI55073A052NCEN,55073,63284,WI,Marathon County
MHICILBAL01091A052NCEN,1091,34363,AL,Marengo County
MHICILBAZ04013A052NCEN,4013,67568,AZ,Maricopa County
MHICILBMO29125A052NCEN,29125,44504,MO,Maries County
MHICILBCA06041A052NCEN,6041,105883,CA,Marin County
MHICILBWI55075A052NCEN,55075,49586,WI,Marinette County
MHICILBKS20115A052NCEN,20115,47432,KS,Marion County
MHICILBTX48315A052NCEN,48315,33932,TX,Marion County
MHICILBOH39101A052NCEN,39101,47692,OH,Marion County
MHICILBMO29127A052NCEN,29127,46595,MO,Marion County
MHICILBGA13197A052NCEN,13197,36364,GA,Marion County
MHICILBAL01093A052NCEN,1093,41778,AL,Marion County
MHICILBIN18097A052NCEN,18097,49272,IN,Marion County
MHICILBIL17121A052NCEN,17121,47596,IL,Marion County
